Destination_Port,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes_Sec,Flow_Packets_Sec,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets_Sec,Bwd_Packets_Sec,Min_Packet_Length,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWE_Flag_Count,ECE_Flag_Count,Down_Up_Ratio,Average_Packet_Size,Avg_Fwd_Segment_Size,Avg_Bwd_Segment_Size,Fwd_Avg_Bytes_Bulk,Fwd_Avg_Packets_Bulk,Fwd_Avg_Bulk_Rate,Bwd_Avg_Bytes_Bulk,Bwd_Avg_Packets_Bulk,Bwd_Avg_Bulk_Rate,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label
80,65054358,8,1,219,0,168,0,27.375,57.25865499,0,0,0,0,3.366415514,0.138345843,8131794.75,12171871.47,29041601,295,65053713,9293387.571,12659123.88,29041601,295,0,0,0,0,0,0,0,0,0,256,40,0.122974083,0.01537176,0,168,21.9,51.79972115,2683.211111,0,1,0,0,0,0,0,0,0,24.33333333,27.375,0,0,0,0,0,0,0,8,219,1,0,-1,29200,5,0,19574.5,25093.09834,37318,1831,21604990.67,9102788.56,29041601,11453694,DoS slowloris
80,190002,7,1,353,0,353,0,50.42857143,133.421459,0,0,0,0,1857.87518,42.10481995,27143.14286,65440.69173,175286,2,179238,29873,71248.74141,175286,2,0,0,0,0,0,0,0,0,0,224,40,36.84171746,5.263102494,0,353,39.22222222,117.6666667,13845.44444,0,1,0,0,0,0,0,0,0,44.125,50.42857143,0,0,0,0,0,0,0,7,353,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
53,219,2,2,82,310,41,41,41,0,155,155,155,0,82464,124082,73,84.59314393,167,3,49,49,0,49,49,3,3,0,3,3,0,0,0,0,64,64,9132.420091,9132.420091,41,155,86.6,62.44037156,3898.8,0,0,0,0,0,0,0,0,1,108.25,41,155,0,0,0,0,0,0,2,82,2,310,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,99010221,6,1,329,0,329,0,54.83333333,134.3136876,0,0,0,0,3.32288926,0.070699771,16500000,39800000,97800000,1081,99000000,19800000,43600000,97800000,13440,0,0,0,0,0,0,0,0,0,188,20,0.060599804,0.010099967,0,329,41.125,116.3190655,13530.125,0,0,1,0,0,0,0,0,0,47,54.83333333,0,0,0,0,0,0,0,6,329,1,0,-1,0,1,0,1081,0,1081,1081,97800000,0,97800000,97800000,DoS Hulk
80,19793051,11,1,367,0,367,0,33.36363636,110.6546635,0,0,0,0,18.54186098,0.606273384,1799368.273,5910590.296,19600000,1,19800000,1979108.2,6198539.863,19600000,1,0,0,0,0,0,0,0,0,0,360,20,0.555750602,0.050522782,0,367,28.23076923,101.787486,10360.69231,0,0,1,0,0,0,0,0,0,30.58333333,33.36363636,0,0,0,0,0,0,0,11,367,1,0,-1,0,1,0,13348,0,13348,13348,19600000,0,19600000,19600000,DoS Hulk
80,65537857,8,1,221,0,168,0,27.625,57.17376396,0,0,0,0,3.372096833,0.13732521,8192232.125,12025085.53,27642179,4,65536737,9362391,12486923.52,27642179,4,0,0,0,0,0,0,0,0,0,256,40,0.122066854,0.015258357,0,168,22.1,51.75036232,2678.1,0,1,0,0,0,0,0,0,0,24.55555556,27.625,0,0,0,0,0,0,0,8,221,1,0,-1,29200,5,0,21588.5,26927.33333,40629,2548,21764688.33,7999163.591,27642179,12655210,DoS slowloris
443,4,2,0,12,0,6,6,6,0,0,0,0,0,150383,201184,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,6,6,6,0,0,1,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
58469,83,1,1,0,0,0,0,0,0,0,0,0,0,2,153063,83,0,83,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12048.19277,12048.19277,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,939,33304,0,32,0,0,0,0,0,0,0,0,BENIGN
53,30738,1,1,45,121,45,45,45,0,121,121,121,0,235504,217533,30738,0,30738,30738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,32.53302102,32.53302102,45,121,70.33333333,43.87862046,1925.333333,0,0,0,0,0,0,0,0,1,105.5,45,121,0,0,0,0,0,0,1,45,1,121,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,51395,5,3,1057,124,1057,0,211.4,472.7047704,124,0,41.33333333,71.59143338,117527,114233,7342.142857,11579.52508,24385,34,51395,12848.75,13543.28964,24940,1018,25942,12971,17629.58627,25437,505,0,0,0,0,172,104,97.28572818,58.37143691,0,1057,131.2222222,349.5803834,122206.4444,0,0,0,1,0,0,0,0,0,147.625,211.4,41.33333333,0,0,0,0,0,0,5,1057,3,124,65535,972,1,32,0,0,0,0,0,0,0,0,BENIGN
53,164,2,2,60,264,30,30,30,0,132,132,132,0,93263,153243,54.66666667,89.48929172,158,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,12195.12195,12195.12195,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30,132,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,242,2,2,86,214,43,43,43,0,107,107,107,0,35104,118487,80.66666667,98.16482737,191,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,40,8264.46281,8264.46281,43,107,68.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,85.75,43,107,0,0,0,0,0,0,2,86,2,214,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,30834,2,2,66,386,33,33,33,0,193,193,193,0,57712,104084,10278,17795.95603,30827,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,88,88,64.86346241,64.86346241,33,193,97,87.6356092,7680,0,0,0,0,0,0,0,0,1,121.25,33,193,0,0,0,0,0,0,2,66,2,386,-1,-1,1,44,0,0,0,0,0,0,0,0,BENIGN
80,202687,5,1,302,0,302,0,60.4,135.0585058,0,0,0,0,1489.982091,29.60229319,40537.4,76554.91327,177139,7,188715,47178.75,86718.83376,177139,7,0,0,0,0,0,0,0,0,0,184,40,24.66857766,4.933715532,0,302,43.14285714,114.1452708,13029.14286,0,1,0,0,0,0,0,0,0,50.33333333,60.4,0,0,0,0,0,0,0,5,302,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
443,115807660,22,17,835,6300,494,0,37.95454545,111.9176897,2285,0,370.5882353,703.012274,254248,32211,3047570,4585610.653,10024720,3,115807660,5514650.476,4986158.899,10047913,3,110652657,6915791.063,4792511.921,10048193,50,0,0,0,0,712,552,0.189970163,0.146795126,0,2285,178.375,487.3883666,237547.4199,0,0,0,1,0,0,0,0,0,182.9487179,37.95454545,370.5882353,0,0,0,0,0,0,22,835,17,6300,29200,61,4,32,37127.16667,47900.71459,189232,23172,9613510.917,1411453.56,10024720,5131624,BENIGN
80,59994348,27,1,1330,0,372,0,49.25925926,120.7016642,0,0,0,0,22.16875496,0.466710631,2222012.889,7952302.066,39700000,1,58000000,2230437.423,8109665.81,39700000,1,0,0,0,0,0,0,0,0,0,1016,40,0.450042394,0.016668237,0,372,45.86206897,117.002663,13689.62315,0,1,0,0,0,0,0,0,0,47.5,49.25925926,0,0,0,0,0,0,0,27,1330,1,0,-1,29200,4,0,3229628.5,4284544.542,6259259,199998,26500000,18600000,39700000,13400000,DoS Hulk
80,1185511,7,1,337,0,337,0,48.14285714,127.3740274,0,0,0,0,284.2656036,6.748144893,169358.7143,370751.245,1000402,2,185109,30851.5,61644.91971,155759,2,0,0,0,0,0,0,0,0,0,268,40,5.904626781,0.843518112,0,337,37.44444444,112.3333333,12618.77778,0,1,0,0,0,0,0,0,0,42.125,48.14285714,0,0,0,0,0,0,0,7,337,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
80,57350461,9,1,388,0,168,0,43.11111111,71.13621519,0,0,0,0,6.76542077,0.174366515,6372273.444,9749582.627,23874346,211,57349664,7168708,10104911.93,23874346,211,0,0,0,0,0,0,0,0,0,288,40,0.156929863,0.017436651,0,168,35.27272727,65.97285943,4352.418182,0,1,0,0,0,0,0,0,0,38.8,43.11111111,0,0,0,0,0,0,0,9,388,1,0,-1,29200,6,0,119667.5,116903.8428,202331,37004,18972812.67,4790943.637,23874346,14300702,DoS slowloris
53,191,2,2,88,144,44,44,44,0,72,72,72,0,32650,144604,63.66666667,26.2741952,94,48,49,49,0,49,49,48,48,0,48,48,0,0,0,0,64,64,10471.20419,10471.20419,44,72,55.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,69,44,72,0,0,0,0,0,0,2,88,2,144,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,1171708,10,1,363,0,363,0,36.3,114.7906791,0,0,0,0,309.8041492,9.38800452,117170.8,315869.328,1008605,392,163103,18122.55556,43317.09545,132785,392,0,0,0,0,0,0,0,0,0,352,40,8.534549564,0.853454956,0,363,30.25,104.7890739,10980.75,0,1,0,0,0,0,0,0,0,33,36.3,0,0,0,0,0,0,0,10,363,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
80,1244800,7,1,385,0,385,0,55,145.5163221,0,0,0,0,309.2866324,6.426735219,177828.5714,375674.7428,1013586,6,231214,38535.66667,79854.26066,200426,6,0,0,0,0,0,0,0,0,0,272,40,5.623393316,0.803341902,0,385,42.77777778,128.3333333,16469.44444,0,1,0,0,0,0,0,0,0,48.125,55,0,0,0,0,0,0,0,7,385,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
80,920733,4,1,664,0,332,0,166,191.6802894,0,0,0,0,721.1645504,5.430455952,230183.25,307578.3929,666589,5450,897519,299173,336673.7115,666589,5450,0,0,0,0,0,0,0,0,0,128,40,4.344364762,1.08609119,0,332,110.6666667,171.4440628,29393.06667,0,1,0,0,0,0,0,0,0,132.8,166,0,0,0,0,0,0,0,4,664,1,0,-1,29200,2,0,0,0,0,0,0,0,0,0,DoS Hulk
80,311454,8,1,405,0,405,0,50.625,143.1891232,0,0,0,0,1300.35254,28.89672311,38931.75,86344.49024,251268,1,283040,40434.28571,93149.67401,251268,1,0,0,0,0,0,0,0,0,0,304,40,25.6859761,3.210747012,0,405,40.5,128.0722452,16402.5,0,1,0,0,0,0,0,0,0,45,50.625,0,0,0,0,0,0,0,8,405,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
53,31555,4,4,112,176,28,28,28,0,44,44,44,0,313661,155224,4507.857143,11799.87015,31267,1,31451,10483.66667,18154.77924,31447,1,285,95,160.2154799,280,2,0,0,0,0,104,128,126.7627951,126.7627951,28,44,35.11111111,8.432740427,71.11111111,0,0,0,0,0,0,0,0,1,39.5,28,44,0,0,0,0,0,0,4,112,4,176,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
80,47604369,9,1,222,0,168,0,24.66666667,54.25863987,0,0,0,0,4.663437509,0.210064753,5289374.333,8388540.801,23537503,5,47603157,5950394.625,8713541.93,23537503,5,0,0,0,0,0,0,0,0,0,288,40,0.189058277,0.021006475,0,168,20.18181818,49.54557131,2454.763636,0,1,0,0,0,0,0,0,0,22.2,24.66666667,0,0,0,0,0,0,0,9,222,1,0,-1,29200,5,0,759455,1090714.379,2014106,37019,15108668,7954504.965,23537503,7733522,DoS slowloris
80,437420,3,1,386,0,386,0,128.6666667,222.8572039,0,0,0,0,882.447076,9.144529285,145806.6667,225235.837,405850,12006,417856,208928,278489.7631,405850,12006,0,0,0,0,0,0,0,0,0,84,40,6.858396964,2.286132321,0,386,77.2,172.6244479,29799.2,0,1,0,0,0,0,0,0,0,96.5,128.6666667,0,0,0,0,0,0,0,3,386,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
80,101766248,24,1,1506,0,401,0,62.75,143.5058702,0,0,0,0,14.79861968,0.245661017,4240260.333,16900000,81300000,1,102000000,4423623.739,17300000,81300000,1,0,0,0,0,0,0,0,0,0,820,40,0.235834577,0.009826441,0,401,57.92307692,138.6982114,19237.19385,0,1,0,0,0,0,0,0,0,60.24,62.75,0,0,0,0,0,0,0,24,1506,1,0,-1,29200,4,0,313783.5,97717.20741,382880,244687,50500000,43600000,81300000,19600000,DoS Hulk
53,61986,2,2,68,690,34,34,34,0,345,345,345,0,33619,216797,20662,35782.43763,61980,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,32.26535024,32.26535024,34,345,158.4,170.3417154,29016.3,0,0,0,0,0,0,0,0,1,198,34,345,0,0,0,0,0,0,2,68,2,690,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,3003608,2,1,0,0,0,0,0,0,0,0,0,0,0,0.998798778,1501804,710365.1292,2004108,999500,2004108,2004108,0,2004108,2004108,0,0,0,0,0,0,0,0,0,80,40,0.665865852,0.332932926,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,29200,0,0,0,0,0,0,0,0,0,0,DoS slowloris
53,60305,1,1,51,67,51,51,51,0,67,67,67,0,92300,173536,60305,0,60305,60305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,16.58237294,16.58237294,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51,67,0,0,0,0,0,0,1,51,1,67,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,187,2,2,76,236,38,38,38,0,118,118,118,0,74995,147268,62.33333333,102.7683479,181,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,10695.18717,10695.18717,38,118,70,43.8178046,1920,0,0,0,0,0,0,0,0,1,87.5,38,118,0,0,0,0,0,0,2,76,2,236,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
443,5214882,7,7,2098,3413,1221,0,299.7142857,455.7779848,1460,0,487.5714286,583.4851775,13886,138096,401144.7692,1375528.979,4978476,4,236402,39400.33333,31551.94389,76852,417,5163257,860542.8333,2029260.227,5002408,4,0,0,0,0,152,152,1.342312252,1.342312252,0,1460,367.4,504.0742292,254090.8286,0,0,0,1,0,0,0,0,1,393.6428571,299.7142857,487.5714286,0,0,0,0,0,0,7,2098,7,3413,8192,19,6,20,0,0,0,0,0,0,0,0,BENIGN
80,85733132,11,1,677,0,363,0,61.54545455,137.3676553,0,0,0,0,7.896597082,0.139969225,7793921.091,24100000,80400000,5,85700000,8571235.5,25300000,80400000,5,0,0,0,0,0,0,0,0,0,368,40,0.128305122,0.011664102,0,363,52.07692308,127.5110855,16259.07692,0,1,0,0,0,0,0,0,0,56.41666667,61.54545455,0,0,0,0,0,0,0,11,677,1,0,-1,29200,2,0,243830,0,243830,243830,80400000,0,80400000,80400000,DoS Hulk
39862,1151,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,135142,157066,575.5,809.6372645,1148,3,1151,575.5,809.6372645,1148,3,0,0,0,0,0,0,0,0,0,96,0,2606.429192,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,0,0,0,0,0,0,3,31,0,0,939,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,228,2,2,96,268,48,48,48,0,134,134,134,0,70179,121900,76,48.49742261,132,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,8771.929825,8771.929825,48,134,82.4,47.10413995,2218.8,0,0,0,0,0,0,0,0,1,103,48,134,0,0,0,0,0,0,2,96,2,268,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,19350829,17,1,1167,0,402,0,68.64705882,153.0657298,0,0,0,0,60.3074938,0.930192706,1138284.059,4535777.226,18700000,1,19300000,1208396.312,4675006.757,18700000,1,0,0,0,0,0,0,0,0,0,600,40,0.878515334,0.051677373,0,402,61.42105263,145.9259004,21294.36842,0,1,0,0,0,0,0,0,0,64.83333333,68.64705882,0,0,0,0,0,0,0,17,1167,1,0,-1,29200,3,0,424615,0,424615,424615,18700000,0,18700000,18700000,DoS Hulk
80,6558,2,1,0,0,0,0,0,0,0,0,0,0,0,457.4565416,3279,4613.16464,6541,17,6541,6541,0,6541,6541,0,0,0,0,0,0,0,0,0,40,20,304.9710278,152.4855139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,DoS Hulk
443,100362166,27,23,1364,5857,513,0,50.51851852,103.9265163,2648,0,254.6521739,622.5122568,275554,48331,2048207.469,5528189.162,24823060,26,100270474,3856556.692,7186715.238,24823103,104,100311436,4559610.727,7632813.479,24863047,269,0,0,0,0,872,744,0.269025681,0.229170024,0,2648,141.5882353,432.302865,186885.7671,0,0,0,1,0,0,0,0,0,144.42,50.51851852,254.6521739,0,0,0,0,0,0,27,1364,23,5857,29200,114,12,32,139762.2857,135287.6641,446563,87561,14184564,6633346.22,24823060,5136467,BENIGN
53,178,2,2,64,158,32,32,32,0,79,79,79,0,35868,149558,59.33333333,101.0362971,176,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,11235.95506,11235.95506,32,79,50.8,25.7429602,662.7,0,0,0,0,0,0,0,0,1,63.5,32,79,0,0,0,0,0,0,2,64,2,158,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,71740978,21,1,659,0,352,0,31.38095238,99.36622977,0,0,0,0,9.185824035,0.306658769,3416237.048,9910851.576,43300000,2,71700000,3586329.1,10100000,43300000,2,0,0,0,0,0,0,0,0,0,788,40,0.292719734,0.013939035,0,352,28.65217391,95.17238365,9057.782609,0,1,0,0,0,0,0,0,0,29.95454545,31.38095238,0,0,0,0,0,0,0,21,659,1,0,-1,29200,2,0,2118685,2666857.468,4004438,232932,22400000,18500000,43300000,8029800,DoS Hulk
80,470933,11,1,320,0,320,0,29.09090909,96.48363026,0,0,0,0,679.5021797,25.48133174,42812.09091,88788.19748,224722,2,459009,45900.9,92965.91881,224722,2,0,0,0,0,0,0,0,0,0,436,40,23.35788743,2.123444312,0,320,24.61538462,88.7520314,7876.923077,0,1,0,0,0,0,0,0,0,26.66666667,29.09090909,0,0,0,0,0,0,0,11,320,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
53,164,2,2,60,264,30,30,30,0,132,132,132,0,93263,153243,54.66666667,88.62467677,157,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,12195.12195,12195.12195,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30,132,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,6814212,4,1,373,0,373,0,93.25,186.5,0,0,0,0,54.73853763,0.733760558,1703553,2139435.204,4455056,1100,6799697,2266565.667,2227975.519,4455056,1100,0,0,0,0,0,0,0,0,0,152,40,0.587008446,0.146752112,0,373,62.16666667,152.2766123,23188.16667,0,1,0,0,0,0,0,0,0,74.6,93.25,0,0,0,0,0,0,0,4,373,1,0,-1,29200,1,0,0,0,0,0,0,0,0,0,DoS Hulk
80,41845756,16,1,652,0,331,0,40.75,111.3651651,0,0,0,0,15.58103049,0.406253862,2615359.75,10100000,40400000,1,40800000,2722989.733,10400000,40400000,1,0,0,0,0,0,0,0,0,0,600,40,0.382356576,0.023897286,0,331,36.22222222,105.4361003,11116.77124,0,1,0,0,0,0,0,0,0,38.35294118,40.75,0,0,0,0,0,0,0,16,652,1,0,-1,29200,2,0,1190594,0,1190594,1190594,40400000,0,40400000,40400000,DoS Hulk
80,47089802,10,1,778,0,189,0,77.8,91.61610727,0,0,0,0,16.52162394,0.233596225,4708980.2,8405090.019,23430406,4,47088668,5232074.222,8740590.526,23430406,4,0,0,0,0,0,0,0,0,0,320,40,0.212360205,0.02123602,0,189,64.83333333,88.22989942,7784.515152,0,1,0,0,0,0,0,0,0,70.72727273,77.8,0,0,0,0,0,0,0,10,778,1,0,-1,29200,7,0,834784,1124510.5,1629933,39635,15140078,9191658.827,23430406,5255625,DoS slowloris
80,116243729,30,28,1234,27483,315,0,41.13333333,106.6789361,2896,0,981.5357143,1039.377324,125373,48407,2039363.667,4048361.189,10252736,1,116243729,4008404.448,4977897.259,10276009,48,112906550,4181724.074,5105752.011,10275821,50,0,0,0,0,968,904,0.258078438,0.240873209,0,2896,486.7288136,856.4882758,733572.1666,0,0,0,1,0,0,0,0,0,495.1206897,41.13333333,981.5357143,0,0,0,0,0,0,30,1234,28,27483,29200,1039,4,32,67605.72727,146968.6301,510730,23059,10196649,79224.07133,10252736,9960018,BENIGN
80,69474461,10,1,232,0,168,0,23.2,51.34372189,0,0,0,0,3.339356602,0.158331563,6947446.1,11818956.51,30253165,4,68475415,7608379.444,12338327.67,30253165,4,0,0,0,0,0,0,0,0,0,328,40,0.143937785,0.014393778,0,168,19.33333333,47.31198836,2238.424242,0,1,0,0,0,0,0,0,0,21.09090909,23.2,0,0,0,0,0,0,0,10,232,1,0,-1,29200,6,0,412240,515791.6048,1000779,38867,22675825,9904491.316,30253165,11468470,DoS slowloris
53,60109,2,2,102,438,51,51,51,0,219,219,219,0,310332,219514,20036.33333,34698.75118,60103,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,33.27288759,33.27288759,51,219,118.2,92.01738966,8467.2,0,0,0,0,0,0,0,0,1,147.75,51,219,0,0,0,0,0,0,2,102,2,438,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,81404799,6,1,346,0,346,0,57.66666667,141.2539085,0,0,0,0,4.250363667,0.085990016,13600000,32300000,79500000,7,1874051,374810.2,666321.501,1543641,7,0,0,0,0,0,0,0,0,0,236,20,0.073705728,0.012284288,0,346,43.25,122.3294731,14964.5,0,0,1,0,0,0,0,0,0,49.42857143,57.66666667,0,0,0,0,0,0,0,6,346,1,0,-1,0,1,0,0,0,0,0,79500000,0,79500000,79500000,DoS Hulk
80,52415976,7,1,211,0,168,0,30.14285714,61.3009749,0,0,0,0,4.025490244,0.152625223,7487996.571,12433941.96,33412141,4,52415156,8735859.333,13131768.3,33412141,4,0,0,0,0,0,0,0,0,0,224,40,0.13354707,0.019078153,0,168,23.44444444,54.72684696,2995.027778,0,1,0,0,0,0,0,0,0,26.375,30.14285714,0,0,0,0,0,0,0,7,211,1,0,-1,29200,4,0,20604,26211.03417,39138,2070,17458256,14243147.16,33412141,6021197,DoS slowloris
80,44242928,16,1,645,0,333,0,40.3125,110.2214249,0,0,0,0,14.57860113,0.3842422,2765183,8691429.011,34000000,2,44200000,2948938.133,8964255.391,34000000,2,0,0,0,0,0,0,0,0,0,652,40,0.361639718,0.022602482,0,333,35.83333333,104.3524852,10889.44118,0,1,0,0,0,0,0,0,0,37.94117647,40.3125,0,0,0,0,0,0,0,16,645,1,0,-1,29200,2,0,15213,8990.155616,21570,8856,22000000,17100000,34000000,9905847,DoS Hulk
53,1061820,2,2,64,340,32,32,32,0,170,170,170,0,181205,167029,353940,613038.5987,1061816,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,64,64,1.883558419,1.883558419,32,170,87.2,75.58571294,5713.2,0,0,0,0,0,0,0,0,1,109,32,170,0,0,0,0,0,0,2,64,2,340,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
57464,3,2,0,37,0,37,0,18.5,26.1629509,0,0,0,0,34608,219948,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,64,0,666666.6667,0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37,18.5,0,0,0,0,0,0,0,2,37,0,0,115,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,269,2,2,74,204,37,37,37,0,102,102,102,0,10936,111729,89.66666667,153.5751716,267,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,40,40,7434.944238,7434.944238,37,102,63,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,78.75,37,102,0,0,0,0,0,0,2,74,2,204,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,61930,1,1,48,123,48,48,48,0,123,123,123,0,138544,171057,61930,0,61930,61930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,16.14726304,16.14726304,48,123,73,43.30127019,1875,0,0,0,0,0,0,0,0,1,109.5,48,123,0,0,0,0,0,0,1,48,1,123,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,119613936,8,1,302,0,302,0,37.75,106.773124,0,0,0,0,2.524789419,0.075242069,15000000,42200000,119000000,3,120000000,17100000,45200000,119000000,7,0,0,0,0,0,0,0,0,0,252,20,0.066881839,0.00836023,0,302,30.2,95.50078534,9120.4,0,0,1,0,0,0,0,0,0,33.55555556,37.75,0,0,0,0,0,0,0,8,302,1,0,-1,0,1,0,3,0,3,3,119000000,0,119000000,119000000,DoS Hulk
53,77166,2,2,98,530,49,49,49,0,265,265,265,0,297021,202041,25722,44507.64877,77115,4,47,47,0,47,47,4,4,0,4,4,0,0,0,0,40,64,25.91815048,25.91815048,49,265,135.4,118.3080724,13996.8,0,0,0,0,0,0,0,0,1,169.25,49,265,0,0,0,0,0,0,2,98,2,530,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,23970,2,2,64,256,32,32,32,0,128,128,128,0,44919,118709,7990,13833.02378,23963,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,83.43763037,83.43763037,32,128,70.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,88,32,128,0,0,0,0,0,0,2,64,2,256,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
57116,3,2,0,12,0,6,6,6,0,0,0,0,0,190986,219948,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,5605,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
62581,2,1,1,6,6,6,6,6,0,6,6,6,0,252138,89818,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,500000,500000,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,0,0,0,0,0,0,1,6,1,6,66,254,0,20,0,0,0,0,0,0,0,0,BENIGN
